Time,Numerical Velocity,Exact Velocity
61.9000000000006,26.9169657473914,26.896627510314
62.0000000000006,26.9381950559543,26.9178644875747
62.1000000000006,26.9594076342373,26.9390847230245
62.2000000000006,26.9806035217428,26.9602882561954
62.3000000000006,27.0017827578176,26.9814751264642
62.4000000000006,27.0229453816545,27.0026453730531
62.5000000000006,27.0440914322925,27.0237990350306
62.6000000000006,27.065220948618,27.0449361513127
62.7000000000006,27.0863339693657,27.0660567606631
62.8000000000006,27.107430533119,27.0871609016946
62.9000000000006,27.1285106783113,27.1082486128697
63.0000000000006,27.1495744432266,27.1293199325012
63.1000000000006,27.1706218660001,27.1503748987535
63.2000000000006,27.1916529846196,27.171413549643
63.3000000000006,27.2126678369256,27.1924359230389
63.4000000000006,27.2336664606127,27.2134420566645
63.5000000000006,27.2546488932299,27.2344319880972
63.6000000000006,27.2756151721817,27.25540575477
63.7000000000006,27.2965653347287,27.2763633939718
63.8000000000006,27.3174994179887,27.2973049428486
63.9000000000006,27.3384174589369,27.3182304384036
64.0000000000006,27.3593194944072,27.3391399174988
64.1000000000006,27.3802055610927,27.3600334168552
64.2000000000006,27.4010756955463,27.3809109730537
64.3000000000006,27.421929934182,27.4017726225358
64.4000000000006,27.4427683132749,27.4226184016043
64.5000000000006,27.4635908689626,27.4434483464244
64.6000000000006,27.4843976372456,27.4642624930239
64.7000000000006,27.5051886539879,27.4850608772944
64.8000000000006,27.5259639549181,27.5058435349915
64.9000000000006,27.5467235756299,27.5266105017362
65.0000000000006,27.5674675515826,27.5473618130149
65.1000000000006,27.5881959181022,27.5680975041806
65.2000000000006,27.6089087103821,27.5888176104534
65.3000000000006,27.6296059634834,27.6095221669213
65.4000000000006,27.6502877123358,27.6302112085409
65.5000000000006,27.6709539917385,27.6508847701377
65.6000000000005,27.6916048363606,27.6715428864075
65.7000000000005,27.7122402807419,27.6921855919165
65.8000000000005,27.7328603592935,27.7128129211021
65.9000000000005,27.7534651062985,27.7334249082738
66.0000000000005,27.7740545559128,27.7540215876136
66.1000000000005,27.7946287421656,27.7746029931767
66.2000000000005,27.81518769896,27.7951691588922
66.3000000000005,27.835731460074,27.8157201185641
66.4000000000005,27.8562600591607,27.8362559058712
66.5000000000005,27.8767735297492,27.8567765543683
66.6000000000005,27.8972719052452,27.8772820974869
66.7000000000005,27.9177552189315,27.8977725685353
66.8000000000005,27.938223503969,27.9182480006998
66.9000000000005,27.9586767933969,27.938708427045
67.0000000000005,27.9791151201336,27.9591538805145
67.1000000000005,27.9995385169771,27.9795843939317
67.2000000000005,28.0199470166059,28.0000000000001
67.3000000000005,28.0403406515792,28.020400731304
67.4000000000004,28.060719454338,28.0407866203093
67.5000000000004,28.0810834572054,28.061157699364
67.6000000000004,28.1014326923871,28.0815140006986
67.7000000000004,28.1217671919724,28.1018555564271
67.8000000000004,28.1420869879343,28.122182398547
67.9000000000004,28.1623921121304,28.1424945589407
68.0000000000004,28.1826825963035,28.1627920693752
68.1000000000004,28.2029584720821,28.1830749615034
68.2000000000004,28.2232197709807,28.2033432668642
68.3000000000004,28.2434665244009,28.2235970168835
68.4000000000004,28.2636987636317,28.2438362428741
68.5000000000004,28.28391651985,28.2640609760372
68.6000000000004,28.3041198241211,28.284271247462
68.7000000000004,28.3243087073995,28.3044670881269
68.8000000000004,28.3444832005295,28.3246485289
68.9000000000004,28.3646433342453,28.3448156005393
69.0000000000004,28.3847891391721,28.3649683336935
69.1000000000004,28.4049206458261,28.3851067589025
69.2000000000003,28.4250378846156,28.4052309065979
69.3000000000003,28.445140885841,28.4253408071039
69.4000000000003,28.4652296796959,28.445436490637
69.5000000000003,28.485304296267,28.4655179873073
69.6000000000003,28.5053647655352,28.485585327119
69.7000000000003,28.5254111173756,28.5056385399702
69.8000000000003,28.5454433815584,28.5256776556542
69.9000000000003,28.5654615877495,28.5457027038598
70.0000000000003,28.5854657655106,28.5657137141715
70.1000000000003,28.6054559442999,28.5857107160704
70.2000000000003,28.6254321534728,28.6056937389345
70.3000000000003,28.6453944222821,28.6256628120394
70.4000000000003,28.6653427798786,28.6456179645584
70.5000000000003,28.6852772553117,28.6655592255635
70.6000000000003,28.70519787753,28.6854866240255
70.7000000000003,28.7251046753812,28.7054001888147
70.8000000000003,28.7449976776135,28.7252999487013
70.9000000000002,28.7648769128751,28.745185932356
71.0000000000002,28.7847424097155,28.7650581683503
71.1000000000002,28.8045941965857,28.784916685157
71.2000000000002,28.8244323018382,28.804761511151
71.3000000000002,28.8442567537283,28.8245926746094
71.4000000000002,28.8640675804141,28.844410203712
71.5000000000002,28.8838648099569,28.8642141265419
71.6000000000002,28.9036484703219,28.884004471086
71.7000000000002,28.9234185893785,28.9037812652354
71.8000000000002,28.9431751949009,28.9235445367858
71.9000000000002,28.9629183145683,28.9432943134379
72.0000000000002,28.9826479759658,28.9630306227982
72.1000000000002,29.0023642065843,28.9827534923789
72.2000000000002,29.0220670338213,29.0024629495989
72.3000000000002,29.0417564849815,29.022159021784
72.4000000000002,29.0614325872766,29.041841736167
72.5000000000002,29.0810953678265,29.061511119889
72.6000000000002,29.1007448536591,29.0811671999988
72.7000000000001,29.1203810717114,29.1008100034543
72.8000000000001,29.140004048829,29.1204395571221
72.9000000000001,29.1596138117677,29.1400558877786
73.0000000000001,29.1792103871928,29.1596590221099
73.1000000000001,29.1987938016802,29.1792489867127
73.2000000000001,29.2183640817168,29.1988258080942
73.3000000000001,29.2379212537005,29.2183895126731
73.4000000000001,29.257465343941,29.2379401267795
73.5000000000001,29.2769963786602,29.2574776766556
73.6000000000001,29.2965143839924,29.277002188456
73.7000000000001,29.3160193859847,29.2965136882482
73.8000000000001,29.3355114105978,29.316012202013
73.9000000000001,29.3549904837058,29.3354977556446
74.0000000000001,29.3744566310972,29.3549703749516
74.1000000000001,29.3939098784749,29.3744300856569
74.2000000000001,29.4133502514566,29.3938769133981
74.3000000000001,29.4327777755755,29.4133108837284
74.4,29.4521924762805,29.4327320221164
74.5,29.4715943789364,29.4521403539466
74.6,29.4909835088247,29.4715359045203
74.7,29.5103598911437,29.4909186990552
74.8,29.5297235510088,29.5102887626865
74.9,29.5490745134531,29.5296461204668
75,29.568412803428,29.5489907973666
75.1,29.5877384458027,29.5683228182749
75.2,29.6070514653657,29.5876422079991
75.3,29.6263518868243,29.606948991266
75.4,29.6456397348055,29.6262431927216
75.5,29.6649150338559,29.6455248369318
75.6,29.6841778084425,29.6647939483826
75.7,29.7034280829529,29.6840505514806
75.8,29.7226658816956,29.7032946705532
75.9,29.7418912289004,29.7225263298491
76,29.7611041487189,29.7417455535385
76.1,29.7803046652243,29.7609523657138
76.1999999999999,29.7994928024127,29.7801467903894
76.2999999999999,29.8186685842026,29.7993288515027
76.3999999999999,29.8378320344356,29.8184985729137
76.4999999999999,29.8569831768769,29.8376559784061
76.5999999999999,29.8761220352151,29.8568010916871
76.6999999999999,29.8952486330632,29.8759339363881
76.7999999999999,29.9143629939585,29.8950545360647
76.8999999999999,29.9334651413632,29.9141629141974
76.9999999999999,29.9525550986645,29.9332590941915
77.0999999999999,29.9716328891751,29.952343099378
77.1999999999999,29.9906985361334,29.9714149530134
77.2999999999999,30.009752062704,29.9904746782803
77.3999999999999,30.0287934919779,30.0095222982877
77.4999999999999,30.0478228469728,30.0285578360714
77.5999999999999,30.0668401506337,30.047581314594
77.6999999999999,30.0858454258327,30.0665927567458
77.7999999999999,30.1048386953699,30.0855921853444
77.8999999999998,30.1238199819734,30.1045796231356
77.9999999999998,30.1427893082996,30.1235550927936
78.0999999999998,30.1617466969335,30.142518616921
78.1999999999998,30.1806921703894,30.1614702180494
78.2999999999998,30.1996257511105,30.18040991864
78.3999999999998,30.2185474614701,30.199337741083
78.4999999999998,30.2374573237709,30.2182537076988
78.5999999999998,30.2563553602464,30.2371578407381
78.6999999999998,30.2752415930601,30.2560501623819
78.7999999999998,30.2941160443067,30.2749306947419
78.8999999999998,30.312978736012,30.2937994598611
78.9999999999998,30.3318296901332,30.3126564797139
79.0999999999998,30.3506689285592,30.3315017762062
79.1999999999998,30.369496473111,30.350335371176
79.2999999999998,30.3883123455419,30.3691572863936
79.3999999999998,30.4071165675378,30.3879675435619
79.4999999999998,30.4259091607178,30.4067661643165
79.5999999999998,30.4446901466338,30.4255531702266
79.6999999999997,30.4634595467714,30.4443285827942
79.7999999999997,30.4822173825501,30.4630924234556
79.8999999999997,30.5009636753232,30.4818447135808
79.9999999999997,30.5196984463787,30.5005854744743
80.0999999999997,30.538421716939,30.519314727375
80.1999999999997,30.5571335081613,30.5380324934568
80.2999999999997,30.5758338411384,30.5567387938288
80.3999999999997,30.5945227368983,30.5754336495354
80.4999999999997,30.6132002164048,30.5941170815567
80.5999999999997,30.6318663005577,30.6127891108088
80.6999999999997,30.6505210101931,30.6314497581442
80.7999999999997,30.6691643660838,30.6500990443517
80.8999999999997,30.6877963889394,30.668736990157
80.9999999999997,30.7064170994064,30.6873636162229
81.0999999999997,30.7250265180689,30.7059789431495
81.1999999999997,30.7436246654486,30.7245829914744
81.2999999999997,30.7622115620051,30.7431757816731
81.3999999999997,30.7807872281361,30.7617573341594
81.4999999999996,30.7993516841779,30.7803276692853
81.5999999999996,30.8179049504053,30.7988868073413
81.6999999999996,30.8364470470322,30.8174347685573
81.7999999999996,30.8549779942116,30.8359715731017
81.8999999999996,30.873497812036,30.854497241083
81.9999999999996,30.8920065205376,30.8730117925487
82.0999999999996,30.9105041396887,30.8915152474868
82.1999999999996,30.9289906894016,30.9100076258251
82.2999999999996,30.9474661895292,30.928488947432
82.3999999999996,30.9659306598651,30.9469592321165
82.4999999999996,30.9843841201439,30.9654184996286
82.5999999999996,31.0028265900414,30.9838667696593
82.6999999999996,31.0212580891749,31.0023040618412
82.7999999999996,31.0396786371032,31.0207303957484
82.8999999999996,31.0580882533273,31.0391457908971
82.9999999999996,31.0764869572903,31.0575502667455
83.0999999999996,31.0948747683776,31.0759438426942
83.1999999999995,31.1132517059175,31.0943265380863
83.2999999999995,31.1316177891809,31.112698372208
83.3999999999995,31.1499730373822,31.1310593642885
83.4999999999995,31.168317469679,31.1494095335001
83.5999999999995,31.1866511051723,31.1677488989591
83.6999999999995,31.2049739629072,31.1860774797252
83.7999999999995,31.2232860618728,31.2043952948023
83.8999999999995,31.2415874210025,31.2227023631385
83.9999999999995,31.2598780591743,31.2409987036265
84.0999999999995,31.2781579952107,31.2592843351036
84.1999999999995,31.2964272478795,31.2775592763519
84.2999999999995,31.3146858358935,31.295823546099
84.3999999999995,31.3329337779109,31.3140771630176
84.4999999999995,31.3511710925358,31.3323201457262
84.5999999999995,31.369397798318,31.3505525127889
84.6999999999995,31.3876139137532,31.3687742827161
84.7999999999995,31.4058194572838,31.3869854739644
84.8999999999995,31.4240144472985,31.4051861049367
84.9999999999994,31.4421989021328,31.4233761939828
85.0999999999994,31.4603728400691,31.4415557593994
85.1999999999994,31.4785362793371,31.4597248194303
85.2999999999994,31.4966892381137,31.4778833922666
85.3999999999994,31.5148317345237,31.4960314960471
85.4999999999994,31.5329637866394,31.5141691488583
85.5999999999994,31.5510854124814,31.5322963687345
85.6999999999994,31.5691966300182,31.5504131736585
85.7999999999994,31.5872974571671,31.5685195815613
85.8999999999994,31.6053879117938,31.5866156103227
85.9999999999994,31.6234680117129,31.6047012777709
86.0999999999994,31.6415377746882,31.6227766016837
86.1999999999994,31.6595972184326,31.6408415997876
86.2999999999994,31.6776463606085,31.6588962897589
86.3999999999994,31.6956852188281,31.6769406892232
86.4999999999994,31.7137138106533,31.6949748157562
86.5999999999994,31.731732153596,31.7129986868836
86.6999999999993,31.7497402651187,31.731012320081
86.7999999999993,31.7677381626339,31.749015732775
86.8999999999993,31.7857258635053,31.7670089423422
86.9999999999993,31.8037033850469,31.7849919661105
87.0999999999993,31.8216707445242,31.8029648213585
87.1999999999993,31.8396279591537,31.8209275253161
87.2999999999993,31.8575750461034,31.8388800951647
87.3999999999993,31.8755120224929,31.8568225480373
87.4999999999993,31.8934389053937,31.8747549010183
87.5999999999993,31.9113557118291,31.8926771711446
87.6999999999993,31.9292624587749,31.9105893754049
87.7999999999993,31.947159163159,31.9284915307404
87.8999999999993,31.9650458418622,31.9463836540448
87.9999999999993,31.9829225117176,31.9642657621644
88.0999999999993,32.0007891895116,31.9821378718987
88.1999999999993,32.0186458919837,31.9999999999999
88.2999999999993,32.0364926358265,32.0178521631737
88.3999999999993,32.0543294376863,32.0356943780794
88.4999999999992,32.072156314163,32.0535266613295
88.5999999999992,32.0899732818103,32.0713490294908
88.6999999999992,32.107780357136,32.0891614990837
88.7999999999992,32.1255775566021,32.1069640865831
88.8999999999992,32.1433648966249,32.1247568084179
88.9999999999992,32.1611423935754,32.1425396809718
89.0999999999992,32.1789100637793,32.1603127205832
89.1999999999992,32.1966679235171,32.1780759435452
89.2999999999992,32.2144159890245,32.1958293661061
89.3999999999992,32.2321542764926,32.2135730044694
89.4999999999992,32.2498828020676,32.2313068747939
89.5999999999992,32.2676015818516,32.2490309931941
89.6999999999992,32.2853106319023,32.2667453757401
89.7999999999992,32.3030099682334,32.2844500384582
89.8999999999992,32.3206996068147,32.3021449973305
89.9999999999992,32.3383795635725,32.3198302682953
90.0999999999992,32.3560498543892,32.3375058672477
90.1999999999992,32.373710495104,32.3551718100389
90.2999999999991,32.3913615015129,32.3728281124771
90.3999999999991,32.4090028893688,32.3904747903276
90.4999999999991,32.4266346743817,32.4081118593124
90.5999999999991,32.4442568722189,32.4257393351109
90.6999999999991,32.4618694985053,32.4433572333601
90.7999999999991,32.4794725688231,32.4609655696542
90.8999999999991,32.4970660987124,32.4785643595454
90.9999999999991,32.5146501036712,32.4961536185437
91.0999999999991,32.5322245991558,32.5137333621171
91.1999999999991,32.5497896005804,32.5313036056919
91.2999999999991,32.5673451233177,32.5488643646527
91.3999999999991,32.5848911826991,32.5664156543427
91.4999999999991,32.6024277940146,32.5839574900637
91.5999999999991,32.6199549725131,32.6014898870762
91.6999999999991,32.6374727334024,32.6190128606
91.7999999999991,32.6549810918496,32.6365264258139
91.8999999999991,32.6724800629812,32.6540305978558
91.999999999999,32.689969661883,32.6715253918234
92.099999999999,32.7074499036005,32.6890108227737
92.199999999999,32.7249208031391,32.7064869057237
92.299999999999,32.7423823754639,32.72395365565
92.399999999999,32.7598346355003,32.7414110874896
92.499999999999,32.7772775981339,32.7588592161395
92.599999999999,32.7947112782105,32.7762980564569
92.699999999999,32.8121356905367,32.7937276232599
92.799999999999,32.8295508498795,32.8111479313269
92.899999999999,32.8469567709669,32.8285589953972
92.999999999999,32.8643534684879,32.8459608301711
93.099999999999,32.8817409570924,32.8633534503098
93.199999999999,32.8991192513918,32.8807368704359
93.299999999999,32.9164883659587,32.8981111051334
93.399999999999,32.9338483153274,32.9154761689476
93.499999999999,32.9511991139938,32.9328320763857
93.599999999999,32.9685407764156,32.9501788419164
93.699999999999,32.9858733170125,32.9675164799706
93.7999999999989,33.0031967501664,32.9848450049411
93.8999999999989,33.0205110902212,33.0021644311831
93.9999999999989,33.0378163514834,33.0194747730139
94.0999999999989,33.055112548222,33.0367760447135
94.1999999999989,33.0723996946686,33.0540682605246
94.2999999999989,33.0896778050175,33.0713514346522
94.3999999999989,33.1069468934262,33.0886255812648
94.4999999999989,33.1242069740149,33.1058907144935
94.5999999999989,33.1414580608674,33.1231468484328
94.6999999999989,33.1587001680306,33.1403939971404
94.7999999999989,33.1759333095148,33.1576321746375
94.8999999999989,33.1931574992941,33.1748613949089
94.9999999999989,33.2103727513062,33.1920816719029
95.0999999999989,33.2275790794528,33.2092930195319
95.1999999999989,33.2447764975994,33.2264954516721
95.2999999999989,33.2619650195758,33.2436889821639
95.3999999999989,33.2791446591759,33.2608736248118
95.4999999999988,33.2963154301582,33.2780493933848
95.5999999999988,33.3134773462455,33.2952163016163
95.6999999999988,33.3306304211253,33.3123743632043
95.7999999999988,33.34777466845,33.3295235918117
95.8999999999988,33.3649101018368,33.3466640010659
95.9999999999988,33.3820367348679,33.3637956045598
96.0999999999988,33.3991545810906,33.380918415851
96.1999999999988,33.4162636540176,33.3980324484626
96.2999999999988,33.433363967127,33.4151377158828
96.3999999999988,33.4504555338622,33.4322342315657
96.4999999999988,33.4675383676326,33.4493220089306
96.5999999999988,33.4846124818131,33.4664010613628
96.6999999999988,33.5016778897445,33.4834714022134
96.7999999999988,33.5187346047338,33.5005330447995
96.8999999999988,33.535782640054,33.5175860024041
96.9999999999988,33.5528220089443,33.5346302882768
97.0999999999988,33.5698527246104,33.5516659156333
97.1999999999988,33.5868748002243,33.5686928976558
97.2999999999987,33.603888248925,33.5857112474931
97.3999999999987,33.6208930838178,33.6027209782607
97.4999999999987,33.637889317975,33.6197221030409
97.5999999999987,33.654876964436,33.6367146348831
97.6999999999987,33.6718560362072,33.6536985868034
97.7999999999987,33.6888265462621,33.6706739717855
97.8999999999987,33.7057885075415,33.68764080278
97.9999999999987,33.7227419329539,33.7045990927052
98.0999999999987,33.7396868353751,33.7215488544468
98.1999999999987,33.7566232276486,33.7384901008581
98.2999999999987,33.7735511225857,33.7554228447602
98.3999999999987,33.7904705329656,33.772347098942
98.4999999999987,33.8073814715354,33.7892628761604
98.5999999999987,33.8242839510105,33.8061701891404
98.6999999999987,33.8411779840743,33.8230690505753
98.7999999999987,33.8580635833787,33.8399594731265
98.8999999999987,33.874940761544,33.8568414694239
98.9999999999987,33.891809531159,33.8737150520659
99.0999999999986,33.9086699047812,33.8905802336197
99.1999999999986,33.9255218949369,33.907437026621
99.2999999999986,33.9423655141213,33.9242854435746
99.3999999999986,33.9592007747984,33.9411254969541
99.4999999999986,33.9760276894015,33.9579571992021
99.5999999999986,33.9928462703332,33.9747805627306
99.6999999999986,34.009656529965,33.9915955999208
99.7999999999986,34.0264584806382,34.0084023231232
99.8999999999986,34.0432521346634,34.0252007446579
99.9999999999986,34.0600375043211,34.0419908768146
100.099999999999,34.0768146018611,34.0587727318526
100.199999999999,34.0935834395035,34.0755463220011
100.299999999999,34.1103440294381,34.0923116594592
100.399999999999,34.1270963838246,34.1090687563961
100.499999999999,34.1438405147932,34.1258176249509
100.599999999999,34.1605764344441,34.1425582772333
100.699999999999,34.1773041548479,34.1592907253228
100.799999999999,34.1940236880457,34.1760149812699
100.899999999999,34.2107350460492,34.1927310570952
100.999999999999,34.2274382408405,34.2094389647901
101.099999999999,34.2441332843728,34.2261387163167
101.199999999999,34.2608201885698,34.2428303236081
101.299999999999,34.2774989653266,34.259513798568
101.399999999999,34.2941696265089,34.2761891530714
101.499999999999,34.3108321839539,34.2928563989642
101.599999999999,34.3274866494697,34.3095155480639
101.699999999998,34.3441330348362,34.326166612159
101.799999999998,34.3607713518043,34.3428096030094
101.899999999998,34.3774016120967,34.3594445323467
101.999999999998,34.3940238274077,34.3760714118741
102.099999999998,34.4106380094033,34.3926902532664
102.199999999998,34.4272441697213,34.4093010681703
102.299999999998,34.4438423199714,34.4259038682042
102.399999999998,34.4604324717356,34.4424986649589
102.499999999998,34.4770146365676,34.4590854699969
102.599999999998,34.4935888259936,34.4756642948531
102.699999999998,34.5101550515119,34.4922351510346
102.799999999998,34.5267133245934,34.5087980500209
102.899999999998,34.5432636566814,34.5253530032639
102.999999999998,34.5598060591917,34.5419000221881
103.099999999998,34.5763405435129,34.5584391181907
103.199999999998,34.5928671210062,34.5749703026417
103.299999999998,34.6093858030059,34.5914935868836
103.399999999998,34.625896600819,34.6080089822322
103.499999999998,34.6423995257256,34.6245164999762
103.599999999998,34.6588945889791,34.6410161513773
103.699999999998,34.6753818018059,34.6575079476704
103.799999999998,34.6918611754057,34.6739919000639
103.899999999998,34.7083327209518,34.6904680197393
103.999999999998,34.7247964495907,34.7069363178517
104.099999999998,34.7412523724428,34.7233968055297
104.199999999998,34.7577005006019,34.7398494938755
104.299999999998,34.7741408451355,34.7562943939653
104.399999999998,34.7905734170853,34.7727315168486
104.499999999998,34.8069982274665,34.7891608735493
104.599999999998,34.8234152872685,34.805582475065
104.699999999998,34.8398246074548,34.8219963323674
104.799999999998,34.856226198963,34.8384024564024
104.899999999998,34.872620072705,34.8548008580902
104.999999999998,34.889006239567,34.8711915483251
105.099999999998,34.9053847104098,34.8875745379761
105.199999999998,34.9217554960685,34.9039498378865
105.299999999998,34.9381186073529,34.9203174588742
105.399999999998,34.9544740550475,34.9366774117318
105.499999999998,34.9708218499114,34.9530297072266
105.599999999998,34.9871620026788,34.9693743561008
105.699999999998,35.0034945240586,34.9857113690715
105.799999999998,35.0198194247349,35.0020407568307
105.899999999998,35.0361367153668,35.0183625300455
105.999999999998,35.0524464065885,35.0346766993582
106.099999999998,35.0687485090095,35.0509832753863
106.199999999998,35.0850430332148,35.0672822687226
106.299999999998,35.1013299897646,35.0835736899353
106.399999999998,35.1176093891946,35.0998575495682
106.499999999998,35.1338812420162,35.1161338581404
106.599999999998,35.1501455587165,35.1324026261469
106.699999999998,35.166402349758,35.1486638640582
106.799999999998,35.1826516255794,35.1649175823207
106.899999999998,35.1988933965952,35.1811637913567
106.999999999998,35.2151276731956,35.1974025015643
107.099999999998,35.2313544657471,35.2136337233177
107.199999999998,35.2475737845923,35.2298574669674
107.299999999998,35.26378564005,35.2460737428397
107.399999999998,35.2799900424151,35.2622825612374
107.499999999998,35.296187001959,35.2784839324397
107.599999999998,35.3123765289297,35.294677866702
107.699999999998,35.3285586335513,35.3108643742563
107.799999999998,35.3447333260248,35.3270434653111
107.899999999998,35.3609006165276,35.3432151500516
107.999999999998,35.3770605152142,35.3593794386397
108.099999999998,35.3932130322155,35.375536341214
108.199999999998,35.4093581776395,35.39168586789
108.299999999998,35.4254959615712,35.4078280287603
108.399999999998,35.4416263940723,35.4239628338943
108.499999999998,35.4577494851821,35.4400902933384
108.599999999998,35.4738652449165,35.4562104171164
108.699999999998,35.4899736832692,35.4723232152293
108.799999999998,35.5060748102108,35.4884286976551
108.899999999998,35.5221686356895,35.5045268743495
108.999999999998,35.5382551696309,35.5206177552455
109.099999999998,35.554334421938,35.5367013502537
109.199999999998,35.5704064024917,35.552777669262
109.299999999998,35.5864711211503,35.5688467221364
109.399999999998,35.60252858775,35.5849085187203
109.499999999998,35.6185788121047,35.6009630688349
109.599999999998,35.6346218040063,35.6170103822795
109.699999999998,35.6506575732245,35.6330504688311
109.799999999998,35.6666861295073,35.6490833382448
109.899999999998,35.6827074825804,35.6651090002537
109.999999999998,35.6987216421479,35.6811274645692
110.099999999998,35.7147286178922,35.6971387408808
110.199999999998,35.7307284194739,35.7131428388562
110.299999999998,35.7467210565318,35.7291397681417
110.399999999998,35.7627065386835,35.7451295383618
110.499999999998,35.7786848755247,35.7611121591194
110.599999999998,35.7946560766299,35.7770876399963
110.699999999998,35.8106201515523,35.7930559905526
110.799999999998,35.8265771098237,35.8090172203272
110.899999999998,35.8425269609545,35.8249713388378
110.999999999998,35.8584697144342,35.8409183555808
111.099999999998,35.8744053797311,35.8568582800315
111.199999999998,35.8903339662925,35.8727911216443
111.299999999998,35.9062554835446,35.8887168898524
111.399999999998,35.9221699408928,35.9046355940683
111.499999999998,35.9380773477218,35.9205472436834
111.599999999998,35.9539777133952,35.9364518480685
111.699999999998,35.9698710472562,35.9523494165737
111.799999999998,35.9857573586271,35.9682399585282
111.899999999998,36.0016366568098,35.9841234832408
111.999999999998,36.0175089510856,35.9999999999997
112.099999999998,36.0333742507155,36.0158695180726
112.199999999998,36.0492325649397,36.031732046707
112.299999999998,36.0650839029786,36.0475875951297
112.399999999998,36.0809282740319,36.0634361725475
112.499999999998,36.0967656872794,36.0792777881468
112.599999999998,36.1125961518806,36.095112451094
112.699999999998,36.1284196769748,36.1109401705352
112.799999999998,36.1442362716817,36.1267609555968
112.899999999998,36.1600459451005,36.1425748153848
112.999999999998,36.1758487063109,36.1583817589857
113.099999999998,36.1916445643727,36.1741817954657
113.199999999998,36.2074335283257,36.1899749338717
113.299999999998,36.2232156071903,36.2057611832305
113.399999999998,36.2389908099671,36.2215405525493
113.499999999998,36.2547591456369,36.2373130508159
113.599999999998,36.2705206231614,36.2530786869983
113.699999999998,36.2862752514824,36.2688374700451
113.799999999998,36.3020230395226,36.2845894088855
113.899999999998,36.3177639961852,36.3003345124292
113.999999999998,36.333498130354,36.3160727895668
114.099999999998,36.3492254508938,36.3318042491696
114.199999999998,36.3649459666501,36.3475289000894
114.299999999998,36.3806596864492,36.3632467511592
114.399999999998,36.3963666190984,36.3789578111928
114.499999999998,36.412066773386,36.394662088985
114.599999999998,36.4277601580814,36.4103595933116
114.699999999998,36.443446781935,36.4260503329296
114.799999999998,36.4591266536784,36.4417343165768
114.899999999998,36.4747997820244,36.4574115529728
114.999999999998,36.4904661756673,36.4730820508178
115.099999999998,36.5061258432823,36.4887458187938
115.199999999998,36.5217787935264,36.5044028655641
115.299999999998,36.5374250350378,36.5200531997731
115.399999999998,36.5530645764362,36.5356968300471
115.499999999998,36.5686974263231,36.5513337649938
115.599999999998,36.5843235932813,36.5669640132023
115.699999999998,36.5999430858755,36.5825875832436
115.799999999998,36.615555912652,36.5982044836703
115.899999999998,36.6311620821388,36.6138147230168
115.999999999998,36.646761602846,36.6294183097993
116.099999999998,36.6623544832653,36.6450152525158
116.199999999998,36.6779407318705,36.6606055596464
116.299999999998,36.6935203571174,36.6761892396529
116.399999999998,36.7090933674437,36.6917663009794
116.499999999998,36.7246597712692,36.707336752052
116.599999999998,36.7402195769962,36.7229006012788
116.699999999998,36.7557727930087,36.7384578570503
116.799999999998,36.7713194276733,36.7540085277391
116.899999999998,36.7868594893388,36.7695526217001
116.999999999998,36.8023929863364,36.7850901472707
117.099999999998,36.8179199269797,36.8006211127705
117.199999999998,36.8334403195646,36.8161455265016
117.299999999998,36.8489541723699,36.8316633967487
117.399999999998,36.8644614936566,36.8471747317791
117.499999999998,36.8799622916684,36.8626795398424
117.599999999998,36.8954565746319,36.8781778291712
117.699999999998,36.9109443507561,36.8936696079806
117.799999999998,36.926425628233,36.9091548844685
117.899999999998,36.9419004152373,36.9246336668158
117.999999999998,36.9573687199267,36.9401059631859
118.099999999998,36.9728305504417,36.9555717817254
118.199999999998,36.9882859149059,36.9710311305638
118.299999999998,37.0037348214257,36.9864840178135
118.399999999998,37.0191772780909,37.0019304515701
118.499999999998,37.0346132929741,37.0173704399122
118.599999999998,37.0500428741313,37.0328039909017
118.699999999998,37.0654660296016,37.0482311125835
118.799999999998,37.0808827674074,37.063651812986
118.899999999998,37.0962930955544,37.0790661001206
118.999999999998,37.1116970220319,37.0944739819824
119.099999999998,37.1270945548121,37.1098754665497
119.199999999998,37.1424857018513,37.1252705617843
119.299999999997,37.1578704710887,37.1406592756314
119.399999999997,37.1732488704476,37.1560416160199
119.499999999997,37.1886209078345,37.1714175908622
119.599999999997,37.2039865911397,37.1867872080543
119.699999999997,37.2193459282373,37.2021504754762
119.799999999997,37.2346989269851,37.2175074009911
119.899999999997,37.2500455952245,37.2328579924465
119.999999999997,37.2653859407811,37.2482022576734
120.099999999997,37.2807199714641,37.2635402044867
120.199999999997,37.2960476950667,37.2788718406855
120.299999999997,37.3113691193661,37.2941971740526
120.399999999997,37.3266842521237,37.3095162123549
120.499999999997,37.3419931010846,37.3248289633433
120.599999999997,37.3572956739784,37.3401354347528
120.699999999997,37.3725919785186,37.3554356343028
120.799999999997,37.3878820224031,37.3707295696966
120.899999999997,37.4031658133139,37.3860172486219
120.999999999997,37.4184433589174,37.4012986787506
121.099999999997,37.4337146668643,37.416573867739
121.199999999997,37.4489797447898,37.4318428232278
121.299999999997,37.4642386003133,37.4471055528419
121.399999999997,37.4794912410389,37.4623620641911
121.499999999997,37.4947376745551,37.4776123648692
121.599999999997,37.5099779084351,37.492856462455
121.699999999997,37.5252119502366,37.5080943645117
121.799999999997,37.5404398075019,37.523326078587
